00011-093.txt,"There are two black platforms. The long platform is almost 5-6 times longer than the smaller platform and placed diagonally from the left while slanting downwards. The small platform is placed diagonally from the right and slanting downwards. Both green and red balls are hovering above the long platform. The smaller green ball is placed towards the top while the larger red ball is directly below the green ball and positioned very close to the long platform.","The green ball falls on top the the red ball, bounces over it and hits the downward slope of the long platform. It races downwards and hits the upper end of the shorter black platform towards extreme right. As a result of impact of the green ball, the red ball too hits the downward slope of the long platform and moves after the green ball. The red ball hits the green ball when the latter has touched the upper slope of the shorter platform. Both balls attempt to move downwards the slope of the right platform but get stuck in the opening between the two platforms as the opening is slightly lesser the combined diameters of both the balls."
00011-301.txt,"A red ball hovers at the top center. A left wall black bar is going downwards. A green ball is hovering at the right top. A right wall purple bar is going downwards.","The red ball lands on the black bar, rolls to the right, and gets stuck to the left of the green ball. The green ball lands on the black bar, rolls onto the purple bar, and gets stuck under the red ball."
00011-923.txt,"There is a small purple platform on the right and a larger black platform on the left. There is a large red ball above the black platform and a smaller green ball above the purple platform.","The balls fall, with the small green ball landing on the purple platform and sliding down. However, the large red ball landed on the black platform and also slides down, landing on top of the green ball and trapping it in the space between platforms so that it maintains contact with the purple platform."
00011-977.txt,"A long black bar is placed from the left end and slanting downwards. The purple bar is positioned from the right and slanting downwards. The smaller green ball is hovering at the top and positioned slightly left of the opening between the two diagonal bars. The larger red ball is hovering below left of the green ball and above the long black bar.","Both green ball and red ball fall down. The green ball hits the red ball and races ahead of it to reach the extreme right end of the purple bar. The red ball too slides downwards the slope of the long black bar and hits the green ball. Both the balls are unable to slide down as they get stuck in the opening between the two bars."
00011-993.txt,"There are two platforms and two balls. Black platform is in the left side of the wall while Blue platform is in the right side of the wall which is shorter then black platform and placed below it.Red ball is placed over black platform and green ball is placed above the black platform.Red ball is bigger than green ball.","When green ball falls over red ball in the black platform it made red ball to move.Green ball falls over the blue platform after hitting the red ball.Then red ball move and falls over the red ball in the blue platform"
00011-633.txt,"A green ball is hovering at the top left. A red ball is hovering at the top center. A black bar is attached to the left wall at the top center. It is going downwards to the right. A purple bar is attached to the right wall. It is going downwards to the left.","The green ball lands on the black bar. The red ball lands on the purple bar. The red ball gets hit by the green ball and lands on the floor. The green bar lands on the purple bar."
00011-922.txt,"A red ball hovers at the top center. A left wall black bar is going downwards. A green ball is hovering at the center top above the red ball. A right wall purple bar is going downwards.","The balls drop. The red ball lands on the black bar, rolls off of it onto the purple bar, and rolls onto the floor at the center. The green ball hits the red ball, lands on the purple bar, and rolls onto the leftside of the purple bar."
00011-538.txt,"There is a small  black ramp extending from the top left corner about halfway across, and a longer purple ramp coming from the right edge to form a sort of funnel. Above the black ramp is a large red ball, and above the opening to the funnel is a medium green ball.","The balls fall, with the red ball colliding with the black ramp and the green ball colliding with the red ball. both balls start to fall to the left, with the green ball rolling onto the purple ramp first. As the red ball rolls off the black ramp, it traps the green ball making contact with the purple ramp and they are stuck in the opening to the funnel."
00011-752.txt,"There is a black ramp coming from the left and a purple one from the right. A tiny red ball is above the purple ramp and a larger green ball is above the black","Both balls roll down their respective ramps, but the green ball briefly lands on the red ball as it continues down the ramp, causing it to slow as it lands."
00011-586.txt,"There is a long black ramp slanting from left to right and a smaller purple ramp slanting the opposite. The red ball is in the air above the gap between them, and the green ball is further up the long black ramp near the top.","The balls drop and the red ball gets stuck in the gap between the ramps. The green ball rolls down the long black ramp, over the red ball, and into the small space between the red ball and the wall, making contact with the purple ramp."
00011-227.txt,"There is a long black ramp from the top left descending down, and a smaller purple ramp from the right. Both equally sized balls are about midway up the black ramp suspended in the air.","The balls drop, and the green ball is furthest to the right so it rolls off of the black ramp the quickest. The red ball is close behind, and as the green ball touches the purple ramp and begins to roll back down, the red ball rolls off of the black ramp and traps it. They are both trapped in the gap between ramps with the green ball touching the purple ramp."
00011-802.txt,"A red ball hovers at the top left. A left wall black bar is going downwards. A green ball is hovering at the center top. A right wall purple bar is going downwards.","The red ball rolls off the black bar and hits the green ball. The green ball lands on the purple bar to the right of the red ball."
00011-072.txt,"The green ball is above the right side of the larger red ball. Beneath them both is a sloped black platform leading to the right to a purple platform sloped the opposite way.","The balls fall with the larger red hitting the platform first, while the green hits the red on the right side and moves to the left down the slope. It falls on the sloped purple platform. While rolling to the left the larger red ball falls downward and the two get wedged between the two platforms."
00011-661.txt,"There is a long black ramp from top left to bottom right, and a smaller purple ramp in the opposite direction. The large red ball is above the black ramp, and the green ball is centered above both ramps near the gap.","The red ball lands on the black ramp first and begins rolling down. The green ball falls and bumps it, rolling to the right and connecting with the purple ramp. As it begins to roll down the ramp, the red ball falls off of the black ramp and pins the green ball in contact with the purple ramp."
00011-632.txt,"The large red and medium green ball rest above a small black ramp and a large purple ramp, all in the top half of the screen.","The balls fall, with the red ball hitting the small black ramp. The green ball hits the red ball and rolls to the left, but the red ball also rolls to the left. As the green ball lands on the purple ramp and rolls downwards, the red ball rolls to the left and traps it."
00011-274.txt,"A large red ball rests against a small purple ramp on the right side. The small green ball is on the left side above a longer black ramp.","The red ball rolls down its small purple ramp and gets stuck against the long black ramp that the green ball is traveling on. As the green ball reaches the end of the ramp, it rolls over the red ball and drops into a small crevice to touch the purple ramp."
00011-776.txt,"Medium sized red and green balls are in the air slightly off center. There is a long black ramp and a small purple ramp underneath them.","The balls fall. The red ball lands on the black ramp, and the green ball lands on top of it. This causes both balls to roll to the left, with the green ball landing on the purple ramp first, and the red ball rolling on top of it to hold it in place."
00011-461.txt,"There is a slanted black bar and red ball above the black bar.  There is a green ball suspended just above the red ball.  There is a slanted purple bar underneath the black bar.","The red and green ball fall.  The green ball hits the black bar first and rolls to the right and the red ball rolls after the green ball to the right.  The green ball rolls down the purple bar and the red ball contacts the green ball and gets on top of the green ball in between the black bar and purple bar opening."
00011-931.txt,"A red ball hovers at the top left. A left wall black bar is going downwards. A green ball is hovering at the center top. A right wall purple bar is going downwards.","The balls drop. The red ball lands on the black bar and rolls to the right wall and gets stuck. The green ball lands on the black bar and gets stuck between the red ball and purple bar."
00011-178.txt,"There is a long black ramp descending from the top left corner and a shorter purple ramp coming from the right. Above them are a large red ball and a smaller green ball. The red ball is positioned over the black ramp but the green ball is over the gap.","The red ball lands on the ramp and begins to roll down, causing the green ball to land on top of the red and also move to the right. It lands on the purple ramp first and begins to roll back down to the left, but the large red ball reaches the end of the black ramp and lands on top of it, effectively trapping it and maintaining contact with the purple ramp."
00011-091.txt,"A small black ramp is on the left side and a large purple ramp is on the right. The large red ball is above the small black ramp and the medium green ball is above it and slightly to the right, almost over the purple ramp.","The red ball lands on the black ramp first, and the green ball bumps it. The green ball is pushed to the right, above the purple ramp, but the red ball rolls down the black ramp at the same time the green ball is landing, and they trap each other."
00011-136.txt,"A large red ball and a smaller green are touching above a black angled platform attached to the left side. A purple bar is angled the other way attached to the right side","The balls fall and being lower, the red hits the black platform. The green collides with the red ball and is propelled to the right side. The green ball lands on the purple platform and stops. The red ball rolls downward and stops before falling off the platform."
00011-683.txt,"The black platform in the left with a distance of red ball is slightly greater than the green ball.The purple platform in the right side. The red and the green ball are placed in the purple platform.","The red ball are fall down. The red ball and the green ball are first fall from black platform to purple platform. The red ball fall down on the left side."
00011-020.txt,"A long black platform is placed from the left end and slanting downwards. A smaller dark purple platform is positioned from the right and slanting downwards. The smaller green ball is hovering at the top over the longer platform. The larger red ball is placed left below the green ball but above the longer platform.","Both green ball and red ball fall down. The green ball hits the red ball. It bounces on top of the long black bar, races down the slope and reaches the extreme right end of the shorter purple bar. The red ball too slides down the slope of the longer bar after the green ball. The red ball hits the green ball when the latter is on the extreme right end of the shorter bar. Both the balls attempt to move down the slope of the shorter purple bar but get stuck in the opening between the two bars as the combined diameter of the two balls is slightly larger than the size of the opening."
00011-712.txt,"A red ball hovers at the top center. A left wall black bar is going downwards. A green ball is hovering at the right top. A right wall purple bar is going downwards.","The red ball falls on the black bar, rolls onto the green ball and gets stuck. The green ball gets hit by the green ball as it goes down, rolls onto the purple bar, and gets stuck under the red ball."
00011-740.txt,"There is a slanted black bar and a red ball suspended above it.  There is a green ball suspended above the red ball.","The red and green ball fall. The red ball lands on the black bar and the green ball lands on top of the red ball.  the green ball rolls off the right side of ball and falls onto the purple bar.  The red ball rolls down the black bar and gets wedged in between the green ball and slanted black bar."
00011-282.txt,"There is a long black ramp and a shorter purple one. Both balls are above the ramps, nearly in the middle, although the red ball is more above the black ramp and the green ball is more above the purple one. The balls are the same size.","The balls drop, and the red ball touches the black ramp first. It begins to slide down as the green ball bumps into the red ball, making the green  ball go to the right onto the purple ramp. As the green ball begins to go down the ramp, the red ball lands on top of it and traps it."
00011-399.txt,"Medium sized red and green balls hover at the top of the area. The red ball hovers over a long black ramp on the left, and the green ball hovers over the same but slightly to the right. There is a small purple ramp on the far right.","The balls fall, and the green ball bumps the right side of the red ball, causing it to roll more to the left. Both balls hit the black ramp and roll left. The green ball exits the black ramp first, and is on the purple ramp when the red ball exits and pins it in place."
00011-881.txt,"A green ball hovers in the top middle. A red ball hovers below it in the middle. A black bar is on the left pointing downwards to the right. A long purple bar is on the right pointing downwards to the left.","The green and red balls fall down. The green ball lands on the red ball and on to the purple bar. The red ball lands on the purple bar and gets stuck between the bars."
00011-667.txt,"There is a black slanted bar and a red ball suspended just above it.  There is a green ball suspended above the red ball.","Both the green and red balls fall and the red ball lands on the slanted black bar.  The green ball falls on top of the red ball and rolls to the right side and lands on the purple bar beneath.  The red ball rolls down the slant and becomes pinned in between the green ball and the black slanted bar."
00011-967.txt,"A green ball hovers at the top left. A left wall black bar is going downwards. A red ball is hovering at the center top. A right wall purple bar is going downwards.","The green ball lands on the black bar and lands on the purple bar to the right of the red ball. The red ball gets stuck between the bars."
00011-991.txt,"The black platform is in the middle, with a distance to the right wall slightly larger than the size of the green ball.The green ball is hovering over the black platform.The red ball and green ball on the purple platform. The purple platform at the right side.","The black platform is in the middle, and the green ball fall from black platform to the purple platform. The red ball falls from the purple platform to the bottom. The purple platform at the right side"
00011-520.txt,"There is a long black ramp to the left and a smaller purple one to the right. There is a large red ball above the black ramp and a smaller green ball next to it, closer to the purple ramp.","The balls fall, with the green ball landing downhill from the red ball and rolling off of the black ramp and onto the purple ramp. However, as it begins to travel back down the purple ramp, the red ball catches up and rolls off the black ramp, pinning the green ball underneath it on the purple ramp."
00011-528.txt,"The black platform is in the left, with a distance to the right wall slightly larger than the size of the red ball.The red ball is hovering over the black platform.The red ball and green ball on the purple platform. The purple platform at the right side.","The red ball and the green ball fall from the black platform to the purple platform.The black platform is in the left.The red ball is slightly greater than the green ball. The red ball and green ball on the purple platform. The purple platform at the right side. The green ball moves over the green ball and placed in the back forth of the red ball"
00011-491.txt,"A red ball hovers at the top right. A left wall black bar is going downwards. A green ball is hovering at the center top. A right wall purple bar is going downwards.","The balls land on the black bar. They roll onto the purple bar. The red ball lands on top of the green ball."
00011-111.txt,"The black platform is in the middle, with a distance to the right wall slightly larger than the size of the red ball.The red ball fall from black platform to the purple platform. The purple platform in the right side.","Both balls are fall down from black platform to purple platform. The purple platform at the right side.The black platform at the left side."
00011-352.txt,"A green ball is hovering at the top center. A red ball is hovering right under the green ball. A black bar is attached to the top left center and is pointing downwards to the right. A purple bar is attached to the wall in the right center and is pointing downwards to the left.","The green and red ball fall down. The green ball lands on the red ball. They both roll onto the purple bar with the red ball on the left."
00011-599.txt,"There is a red ball suspended above the black bar and a green ball above the red ball suspended in the air.","The balls fall and the red ball hits the black bar first and the green ball falls on top of the red ball rolling off to the right and lands on the purple bar.  the red ball falls on the green ball after and hits the ground."
00011-937.txt,"A red ball hovers at the top left. A left wall black bar is going downwards. A green ball is hovering at the center top. A right wall purple bar is going downwards.","The red ball rolls off the black bar and hits the green ball. The green ball lands on the purple bar and under the red ball."
00011-969.txt,"There is a slanted black bar with a red ball suspended above it and a green ball suspended above the red ball.","The red and green balls fall.  The red ball lands on the slanted bar and the green ball lands on the red ball and rolls to the right onto the purple bar.  The red ball rolls down the slanted bar to the right and becomes pinned in between the green ball and the black slanted bar."
00011-964.txt,"There is a long black ramp slanting down from the top left corner, and smaller purple ramp slanting down from the right. Two equally sized red and green balls are above the long black ramp, with the red ball furthest to the left.","The balls drop and land on the black ramp and roll down towards the purple. The green arrives at the purple first, but as the red ball falls off the black ramp, it pins the green ball in contact with the purple ramp and they are both trapped in the gap between ramps."
00011-004.txt,"There is a long black ramp from the top left downward, and a smaller purple ramp from the right downward. The large red ball and medium green ball are near the top left of the area. The red ball is furthest to the left.","The balls drop, with the green ball on the right landing further down the black ramp than the red ball. The green ball rolls off of the black ramp and onto the purple ramp, but as it starts to roll backwards, it is trapped by the red ball rolling off the ramp and landing on it. Thus it maintains contact with the purple ramp."
00012-044.txt,"A green ball hovers at the top center. A red ball hovers at the center right. There are rows of black balls from the left at the center top and center bottom. There are rows of black balls from the right at the center and bottom. The purple bar is the floor.","The red ball lands on the bottom row of black balls. The green ball goes through the black balls, hits the red balls, and rolls to the left center on the purple bar."
00012-152.txt,"There are scattered black dots throughout the area with a large red ball semi close to center. A smaller green  ball is above it near the top.","The red ball falls and gets stuck on two black dots. The green ball continues to fall, bounces on the red dot, and rolls to the left to drop between to spaced black dots and land on the purple."
00012-067.txt,"There is a green ball suspended above the black rocks and red ball suspended in between the black rocks.","The red and green ball fall.  The red ball gets stuck in between two black rocks.  The green ball falls through the black rocks and lands on the red ball.  It than rolls off the red ball to the right through the black rocks bottom and onto the purple bar."
00012-140.txt,"There is a red ball suspended above the black rocks and a green ball suspended above the red ball.","The red and green ball fall.  The red ball falls in between two rocks and gets stuck.  The green ball falls onto the red ball and rolls to the left through the black rocks and onto the purple bar."
00012-189.txt,"There are scattered black dots throughout the area. A red ball is in the upper left and an equally sized green ball is directly above it.","The red ball falls and gets stuck between two dots. The green ball hits it and rolls to the left, falling between an opening in two dots and falling again between another opening to land on the bottom purple line."
00012-032.txt,"There are black dots throughout the area, a small red ball, and a green ball near the top left.","The red ball gets stuck between two black dots, and the green ball rolls over it, falling through several other black dots before finally landing on the bottom purple."
00013-183.txt,"The purple bar is at the bottom. The green ball is hovering in the middle near the top. The red ball is positioned below the green ball and slightly towards the right. The area between the two balls and the purple bar is filled with about 40 black colored spots.","Both green ball and red ball fall down. The green ball hits the red ball and slides downward the slopes created by the black spots. It touches the purple bar at the bottom. The red ball gets stuck between two black spots."
00013-011.txt,"There is a red ball suspended above some black rocks and a green ball suspended above the red ball.","The red ball falls and fills the opening on the left side of the rocks.  The green ball falls onto the red ball and rolls off to the right and slips through the rocks to fall on the purple bar on the ground."
00013-208.txt,"There are lot of black spots and the purple platform in the bottom. There are two balls. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the bottom.","The green ball fall to the bottom.There are lot of black spots and the purple platform in the bottom. There are two balls. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball."
00013-281.txt,"There is a cluster of black dots and a large red ball stuck on top of them. Slightly above the red ball is a medium sized green one. The entire ground is purple.","The red ball gets stuck on the black dots, and the green ball lands on top of the red ball. It falls off the to right, bouncing on a couple stray black balls, and eventually rolling off and falling onto the purple floor."
00014-478.txt,"A red ball hovers at the bottom right. A green ball hovers over it to the right. A black bar is at the center ceiling going down to the bottom center. A black bar is on a floor black bar at center left. A purple bar is the right side of the floor.","The green ball lands on the red ball and rolls over onto the purple bar. The red ball lands in the left corner."
00014-334.txt,"There is a large red ball to the right of the area that is stuck inside of a black wall. There is a tiny green ball above it and off centered a little towards the right.","The tiny green ball falls and bumps against the large red ball. The red ball can't go anywhere, so the green ball ends up rolling off towards the left. It travels over the wall that is trapping the red ball and continues rolling until it reaches the purple area."
00014-096.txt,"The black platform at the center and the bottom. The purple platform at the right side. The red ball is slightly greater than the green ball. Both the balls are placed at the ground.","The red ball and the green ball are fall from the top and bounce in the black platform and the green ball jumps into the purple platform. The black platform at the center and the bottom. The purple platform at the right side. The red ball is slightly greater than the green ball. Both the balls are placed at the ground. The green ball moves to the right side of the red ball."
00014-466.txt,"The two black platforms are vertical one is in the middle suspended from the top and one is suspended on the left side lower.  The red ball is suspended horizontally in the air.  The green ball is above the red ball.","The red ball and green ball drop.  The green ball falls onto the red ball and rolls off over the black platform attached to the bottom of the ground."
00014-411.txt,"The large red ball is on the left side in the air above a small black cubby. The tiny green ball is above the red ball, slightly to the left of center. The purple floor is on the right hand side of the area on the other side of a split black wall.","The red ball gets stuck in the cubby and the green ball falls and hits it. It rolls to the left, dropping on the black floor and continuing to roll to the left until it lands on the purple surface."
00014-489.txt,"The large red ball is on the left hand side of the screen above a black cubby. The smaller green ball is in the center of the space, at the top, next to a split black wall. The purple floor is on the right hand side of the split wall, opposite the green ball.","The red ball falls all the way into the cubby as the green ball is falling. The green ball lands between the red ball and the short black wall of the cubby and rolls to the left, over the short wall, through the split wall, and continues rolling until it reaches the purple floor."
00014-357.txt,"A black bar is at the center ceiling dropping down towards the center. A purple bar on the left and black floor bar on the right makes the floor. A black bar on the floor black bar is at the center right. A green ball hovers over a red ball at the center left. A red ball in on the round on the floor black bar.","The green ball drops on the red ball, rolls over the black bar, lands on the floor black bar, and rolls onto the purple bar at the center left. The red ball moves a little."
00014-606.txt,"There is a small black cubby area on the bottom right, and a small red ball inside of it. An even smaller green ball is a little bit above the red ball.","The red ball stays in the cubby as the green ball falls on top and rolls off to the left. It rolls over the small black wall of the cubby area and continues rolling left until it's reached the purple goal area."
00014-631.txt,"There is a black cubby area to the right with a medium sized red ball above it. A little higher is a tiny green ball.","The red ball falls securely into the cubby, and the tiny green ball lands on top. It's not centered, though, and rolls to the left. It lands on top of the cubby's side, and continues rolling until it reaches the purple floor on the left."
00014-402.txt,"A ceiling black bar at the center and going down towards the middle bottom. A green ball hovering at the center left. A red ball hovering at the bottom left corner. A black standing bar at the center left. A floor black bar at the left and a floor purple bar at the right.","The green ball drops, hits the red ball and standing black bar, and rolls onto the purple bar at the right corner."
00014-613.txt,"The large red ball is on the left hand side of the screen near a black cubby. The tiny green ball is above it and slightly to the left. The purple floor is on the other side of a black split wall, on the right.","The red ball falls into the cubby and the green ball falls on top of it, rolling to the left. It rolls over the short black wall of the split wall/cubby, and continues rolling to a stop on the purple floor."
00014-191.txt,"The large red ball rests on the right side of the screen in a small black cubby. A tiny green ball is above it and slightly to the left.","The balls fall, and the green ball glances leftwards off of the large red ball to knock into the small black wall of the cubby. It continues to roll left until it lands on the purple floor."
00014-514.txt,"The purple bar is at the bottom. A long vertical black bar is positioned in the middle hanging from top. A very short vertical black bar is positioned close to the left end and on top of the purple bar. The small green bar is hovering above slightly left of the short bar. The red ball is placed directly below the green ball leaning left of the short bar.","The green ball falls down on top of the red ball. As a result, the red ball moves towards left. It get stuck on top of the short black bar as the space between the left end and the short bar is narrower than its diameter. The green ball bounces towards right, lands on the purple bar and moves towards right."
00014-471.txt,"The large red ball is in the air on the left side above a small black cubby. The tiny green  ball is slightly above the red ball and a little to the left. The purple floor is on the right side of the room on the other side of a split wall.","The red ball falls and settles into the cubby, and the green ball bounces on the red ball as it falls. It rolls slightly to the left, touching the small black wall of the cubby, and continues rolling to the left until it settles on the purple floor."
00014-075.txt,"A ceiling black bar at the center and going down towards the middle bottom. A green ball hovering at the center left. A red ball hovering at the bottom right corner. A black standing bar at the center left. A floor black bar at the left and a floor purple bar at the right.","The green ball lands on the red ball and standing floor black bar and rolls into the right corner on the purple bar. The red ball rolls a little to the left."
00014-026.txt,"A long black vertical bar hanging from the top is positioned in the middle. A smaller black vertical bar is positioned at the bottom towards the left of the black bar. The larger red ball is hovering in the middle towards the left end and above the shorter bar. The smaller green ball is hovering directly above the red ball. The dark purple bar is at the bottom.","Both green ball and red ball fall down. The green ball hits the red ball. The red ball hits the short black bar, moves towards left and lands on the purple bar while moving towards the left end. As a result of impact with the red ball, the green balls moves towards the right, hits the shorter black bar, bounces on the purple bar at the bottom and slides towards the right."
00014-346.txt,"The large red ball is on the right hand side over a lack cubby, and the tiny green ball is slightly above it and to the left. In the middle there is a split black wall and the purple floor is to the left of the split.","The balls fall, with the red ball getting trapped in the cubby and the green ball bouncing against it. The green ball rolls off to the left, over the split black wall, and onto the purple floor."
00014-301.txt,"There is a red ball suspended above a black vertical bar.  There is a green ball suspended above the red ball.","the red and green ball fall. The green ball falls on top of the red ball and rolls right off the ball and over the black vertical bar onto the purple bar."
00014-418.txt,"There is a vertical bar and a red ball suspended on the right side of the vertical black bar.  There is a green ball suspended above the red ball.","The red and green balls fall.  The red ball hits the ground and the green ball falls on top of the red ball.  The green ball rolls off to the right side of the red ball over top of the black bar and onto the purple bar."
00014-564.txt,"The large red ball hovers in the air to the right of the frame above a small b lack cubby. The green ball is slightly above the red ball and to the left.","The green ball falls and bounces off of the red ball. It rolls to the left, over the small black line of the cubby and continues rolling until it reaches the purple floor."
00014-050.txt,"The green ball is in the air above a black line and the red ball. The red ball is on the right side of the line.","The green ball falls and bounces off the red ball and black short line. It then rolls off and onto the purple line."
00014-165.txt,"There are two platforms vertically with an opening.  The red ball is suspended on the right side of the vertical platform and a green ball suspended above the red ball slightly to the left.","The red ball and green ball fall and the red ball falls into the space between the vertical platform and the wall.  The green ball falls on top of the red ball and rolls to the left over the platform and falls on the purple bar."
00014-241.txt,"The large red ball hovers in the air over a black split wall, and the small green ball hovers above it slightly to the right.","The large red ball falls, hitting the split wall and rolling to the left. The small green ball falls on top of it, staying in place until it hits the black wall, and then rolling to the right. It continues rolling until it lands on the purple floor."
00014-452.txt,"The large red ball is hovering above a small cubby on the left hand side. The tiny green ball is slightly above the red ball and to the left, also in the air. The purple floor is to the bottom right.","The small green ball falls and collides with the large red ball in the cubby, causing it to roll to the left. It bounces off the small black wall of the cubby and continues rolling until it reaches the purple floor."
00014-617.txt,"There is a red ball suspended in the air with a green ball above it.  On the right side is a black platform vertical with an opening.","Both of the balls fall and the red ball falls onto the ground and touches the black platform.  The green ball falls onto the red ball and rolls off on the right side over the black platform and falls onto the purple bar."
00014-206.txt,"The large red ball hovers on the left hand side of the area above a small black cubby. The tiny green ball is in the air slightly above the red ball and to its left.","The tiny green ball falls and bounces off of the large red ball, resting in the black cubby. It rolls to the left, touching the black split wall of the dubby and then continuing to roll until it touches the purple floor on the right."
00014-577.txt,"There is a large red ball to the right of the area inside a black cubby. There is a small green ball slightly above the red ball, next to a split black wall. The purple goal area is on the ground to the left.","The green ball falls and bumps into the red ball, sending the green ball to the left over the short cubby wall. It falls under the split black wall and continues rolling to the left until ti reaches the purple goal area."
00014-435.txt,"The large red ball is on the left hand side hovering above a black cubby. The small green ball is in the air above it and just slightly to the left. There is a split wall and the purple floor is on the right side of the split.","The balls fall, and the large red ball lands in the cubby. The small green ball hits it and jumps to the right, landing on the split black wall of the cubby and continues rolling to the right until it lands on the purple floor."
00014-183.txt,"There is a red ball suspended just above on the left side of a black vertical bar.  there is a green ball suspended above the red ball.","The red and green balls fall.  The red ball hits the ground on the left side of the black bar.  The green ball falls onto the red ball and rolls to the right over the black bar and onto the purple bar."
00014-154.txt,"There is a large red ball on the left side of the screen in a black cage. There's a smaller green ball a little above it, and a purple goal area to the right beyond a split black wall.","The red ball lands in the cubby and the green ball lands on top and a little to the right, sending the green ball right. It rolls over the short black wall of the cage and onto the floor, where it keeps rolling right towards the purple goal."
00014-282.txt,"There is a small black cubby area to the right of the space and the purple goal area to the left. There's a large red ball directly above the cubby area and a tiny green ball above it.","The balls fall and the red gets situated in the cubby while the green lands on top of it. Because it wasn't perfectly centered it rolls to the left, over the edge of the cubby and into the purple goal area."
00014-607.txt,"There is a black bar coming from the bottom and another longer one from the top. The large red ball is just off center to the left of the smaller black bar, and the tiny green ball is directly above.","The red ball falls, bumps the small bar, and rolls to the left. At the same time, the tiny green ball hits the red ball and falls the other way, to the right. The red ball falls into a cubby of sorts and the green ball rolls into the purple area after bouncing on the wall itself."
00014-470.txt,"A ceiling black bar at the center goes down towards the bottom center. A standing floor black bar is at the center right. A floor purple bar is at the left and a floor black bar is at the right. A green bar is hovering at the center right. A red ball is hovering right below it.","The balls fall down. The green ball rolls off the red ball, hits the standing floor black bar, rolls over to the left corner on the purple bar. The red ball drops down and rolls on the floor black bar at the right corner."
00014-586.txt,"The black platform is in the center, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the bottom.","The red ball fall from the top. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.The red ball fall to the black platform and the green ball moves to the left side and the red ball at the right side.The purple bar at the bottom."
00014-555.txt,"There is a large red ball on the right side in a black cubby, and a smaller green ball slightly above it. The purple floor is to the left of the cubby underneath a split black wall.","The green ball falls and pumps the red ball, sending the green ball to the left. It lands on the short black wall of the cubby, and continues rolling to the left until it reaches the purple floor."
00014-315.txt,"There is a black caged area to the bottom right, just large enough for the red ball to fit in. The red ball is directly above it and a tiny green ball is above that. The purple area is to the left on the ground.","The red ball falls into the caged area, and the green ball lands on top. Because there's nowhere for the red ball to go, the green ball rolls to the left. It lands on the side of the cage and continues on until it reaches the purple area."
00014-496.txt,"There is a red ball suspended above a vertical black bar.  there is a green ball suspended above the red ball.","The red and green balls fall.  the red ball gets wedged in between the black bar and the wall.  the green ball falls on top of the red ball and rolls off on the right side and lands on the purple bar."
00014-576.txt,"There is a vertical black bar and a red ball suspended above it.  There is a green ball suspended above the red ball.","The red and green balls fall.  The red ball lands on the ground and the green ball lands on the red ball and rolls to the right over the black vertical bar and lands on the purple bar."
00014-011.txt,"There is a large red ball hovering directly over a black cubby area on the right edge of the screen. Above the red ball is a tiny green ball. The purple goal area is to the left of the cubby.","The balls fall, with the red landing in the cubby and the green bumping into it. The bump causes the green to roll to the left, over the wall of the cubby and into the purple goal area."
00014-501.txt,"There is a vertical black bar and a red ball suspended just above it on the left side.  above the red ball is a green ball suspended in the air.","The red and green balls fall.  The red ball falls on the left side of the black bar.  the green ball falls on the red ball and rolls to the right over the black bar onto the purple bar."
00014-498.txt,"A medium sized red ball and tiny green ball are stacked on top of each other in the air. On the ground to the left is a black cubby area, and to the right is the purple floor on the other side of a split black wall.","The balls fall, with the red ball on the bottom. The red ball lands on the black split wall of the cubby and the green ball bounces off of the red ball at the same time. The red ball rolls to the left into the cubby, and the green ball rolls to the right. It hits the black wall of the split area and continues rolling left until it reaches the purple."
00014-603.txt,"The purple bar is at the bottom. A long vertical black bar is positioned in the middle hanging from top. A very short vertical black bar is positioned close to the right end and on top of the purple bar. The green ball is hovering above and close towards the right end. The red ball is placed below left the green ball and close to the purple bar.","Both green ball and red ball fall down. The green ball hits the red ball, bounces off the short black bar, touches the purple bar and slides towards the left end."
00014-006.txt,"There is a black cubby area on the left just big enough for the red ball to fit in. The large red ball is directly above it and a tiny green ball is slightly higher and a little off centered favoring the right.","The red ball sits in its cubby and the green ball lands on top, just a little off-centered favoring the right. This causes it to roll off, above the side of the cubby, and continue rolling until it reaches the purple area."
00014-251.txt,"There is a wall coming up from the floor to make a little cubby area on the right, just large enough for the red ball. There's a tiny green ball above it.","The green ball falls and lands on top of the red ball in the cubby. It falls off to the left and continues rolling over the wall and into the purple area."
00014-421.txt,"There is a vertical black bar and a red ball suspended above it.  There is a green ball suspended above the red ball.","The red and green balls fall.  The red ball lands on the ground and the green ball lands on the red ball and rolls to the right over the black vertical bar."
00014-534.txt,"A red ball is hovering in the left corner. A green ball is hovering over the red ball. A black bar is to the right of the red ball on the ground. A big black bar is hanging from the center ceiling. There is a black bar and purple bar on the ground. The black bar is on the left and the purple bar is on the right.","The red ball lands on the ground in the left corner. The green ball lands on the red ball and rolls onto the purple bar."
